step,fire_size,cluster distr,mean tree density
0,[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0.1025
1,[1],"[1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 11, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",0.1775
2,[],"[1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 4, 2, 2, 1, 4, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 4, 8, 1, 14, 1, 1, 1, 6, 2, 1, 1, 1, 1, 1, 1, 2, 1]",0.2725
3,[],"[1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 5, 1, 12, 1, 3, 4, 1, 8, 1, 1, 4, 1, 25, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 4, 8, 1, 1, 1, 1, 1, 8, 2, 1, 1, 1, 1, 1, 1, 2, 1]",0.335
4,[],"[1, 1, 5, 1, 4, 1, 1, 1, 23, 1, 5, 1, 4, 3, 4, 2, 1, 1, 5, 1, 1, 28, 2, 3, 1, 1, 1, 2, 1, 1, 1, 5, 1, 9, 1, 1, 9, 1, 1, 1, 1, 11, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.3975
5,[],"[3, 2, 8, 12, 1, 1, 1, 31, 4, 5, 4, 3, 6, 1, 1, 1, 1, 31, 2, 3, 1, 2, 1, 1, 5, 1, 12, 1, 1, 10, 1, 1, 1, 1, 1, 11, 1, 4, 1, 1, 1, 1, 1]",0.455
6,[],"[4, 2, 8, 14, 1, 1, 1, 39, 9, 8, 4, 3, 1, 1, 36, 3, 18, 1, 1, 21, 1, 1, 1, 1, 1, 12, 1, 6, 1, 1, 1, 1, 1]",0.5125
7,[],"[2, 6, 2, 40, 1, 81, 9, 8, 54, 3, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1]",0.56
8,[211],"[3, 6, 2, 9, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6075
9,[],"[13, 7, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1]",0.1775
10,[],"[24, 2, 2, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 4, 4, 2, 1, 1, 1, 1, 1]",0.255
11,[],"[24, 4, 4, 1, 1, 2, 10, 5, 1, 1, 2, 1, 1, 1, 3, 1, 5, 6, 3, 1, 1, 1, 1, 1, 1, 1, 7, 2, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 4, 1, 1, 2, 1, 4, 12, 2, 3, 1, 1]",0.3475
12,[],"[33, 4, 5, 1, 1, 3, 18, 1, 2, 1, 2, 1, 1, 1, 6, 1, 3, 1, 3, 1, 1, 2, 1, 3, 1, 3, 1, 8, 2, 1, 1, 1, 1, 6, 1, 2, 7, 1, 4, 8, 1, 1, 1, 12, 3, 1, 1]",0.41
13,[],"[37, 4, 1, 6, 1, 1, 26, 7, 2, 3, 2, 1, 1, 1, 1, 25, 1, 3, 1, 4, 1, 1, 3, 1, 8, 2, 1, 10, 1, 6, 1, 8, 1, 1, 13, 4, 1, 1]",0.48
14,[],"[49, 6, 1, 7, 1, 27, 11, 5, 1, 1, 1, 26, 4, 1, 1, 1, 3, 1, 12, 2, 3, 21, 6, 1, 1, 13, 4, 1, 1]",0.53
15,[],"[80, 15, 1, 8, 1, 109, 11, 1, 1, 1, 1, 3, 1, 1, 1]",0.5875
16,[],"[225, 1, 8, 1, 1, 1, 1, 1, 3, 1, 1, 1]",0.6125
17,[],"[250, 1, 1, 1, 1, 1, 1, 1, 1]",0.645
18,[],"[269, 1, 1, 1, 1]",0.6825
19,[288],"[1, 1, 1, 1, 1]",0.7325
20,[],"[2, 1, 1, 4, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1]",0.0975
21,[],"[1, 2, 3, 1, 2, 1, 1, 4, 2, 1, 1, 2, 1, 1, 4, 2, 1, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1]",0.1675
22,[],"[2, 2, 1, 2, 4, 1, 2, 1, 1, 4, 2, 2, 1, 1, 1, 1, 4, 1, 1, 4, 3, 1, 1, 1, 7, 1, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 4, 6, 2, 2, 1]",0.2625
23,[],"[3, 8, 1, 3, 6, 1, 1, 1, 1, 2, 5, 2, 1, 1, 1, 10, 1, 8, 4, 1, 9, 1, 1, 1, 1, 2, 1, 8, 1, 2, 1, 1, 3, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 4, 4, 7, 2, 2]",0.34
24,[],"[13, 1, 3, 7, 1, 1, 1, 1, 1, 1, 24, 1, 2, 1, 1, 1, 8, 4, 1, 9, 1, 1, 1, 1, 9, 1, 8, 1, 1, 5, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 13, 1, 1, 1, 3, 1, 2, 5, 4, 2, 2]",0.4
25,[],"[18, 4, 43, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 8, 1, 14, 1, 14, 17, 1, 7, 1, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 1, 3, 2, 10, 2, 4, 2]",0.47
26,[],"[23, 4, 44, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 14, 1, 32, 1, 10, 1, 1, 5, 1, 1, 1, 15, 1, 1, 3, 2, 10, 2, 4, 2]",0.4925
27,[],"[167, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 5, 12, 1, 1, 1, 3, 2, 2, 4, 2]",0.54
28,[],"[196, 1, 1, 1, 2, 6, 16, 1, 7, 2, 6, 6]",0.6125
29,[219],"[1, 1, 1, 2, 17, 1, 7, 2, 6]",0.6425
30,[],"[1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 6, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 22, 7, 2, 1, 2, 1, 1, 6, 1]",0.1975
31,[],"[1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 1, 8, 1, 1, 1, 6, 2, 1, 1, 2, 3, 1, 25, 2, 7, 11, 1, 1, 2, 1, 1, 2]",0.2725
32,[],"[1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 6, 2, 1, 2, 5, 2, 11, 1, 1, 1, 1, 6, 2, 2, 2, 1, 3, 1, 35, 1, 2, 14, 1, 1, 1, 2]",0.34
33,[],"[1, 3, 2, 5, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 2, 4, 4, 1, 1, 6, 2, 2, 11, 6, 12, 1, 2, 11, 1, 3, 1, 3, 2, 2, 35, 1, 2, 15, 1, 1, 1, 2, 1]",0.405
34,[],"[1, 3, 2, 5, 1, 1, 3, 3, 9, 1, 2, 1, 1, 1, 2, 4, 23, 1, 2, 2, 21, 14, 2, 1, 3, 2, 3, 2, 2, 39, 1, 2, 15, 1, 1, 2, 1]",0.45
35,[],"[1, 3, 2, 5, 1, 1, 3, 3, 11, 27, 2, 1, 1, 2, 4, 1, 2, 25, 20, 1, 3, 2, 3, 2, 51, 1, 18, 1, 2, 1]",0.5
36,[],"[1, 7, 9, 1, 14, 13, 60, 2, 1, 26, 24, 1, 2, 55, 1, 2, 2, 2, 1]",0.56
37,[],"[1, 7, 12, 1, 40, 154, 13, 1, 1, 2, 2, 4, 2]",0.6
38,[],"[1, 7, 54, 1, 174, 13, 1, 1]",0.63
39,[],"[1, 23, 60, 1, 180, 1]",0.665
40,[],"[1, 220, 61, 1]",0.7075
41,[],"[1, 286, 1]",0.72
42,[],"[1, 295, 1]",0.7425
43,[],"[1, 302]",0.7575
44,[],[311],0.7775
45,[],[318],0.795
46,[],[325],0.8125
47,[],[332],0.83
48,[],[337],0.8425
49,[343],[],0.8575
50,[],"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 6, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]",0.12
51,[],"[3, 1, 1, 7, 6, 2, 2, 2, 2, 6, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 7, 1, 3, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 2, 2, 1]",0.22
52,[],"[1, 3, 1, 1, 1, 1, 10, 9, 2, 2, 3, 3, 7, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 1, 9, 1, 1, 1, 3, 2, 1, 3, 1, 4, 2, 5, 1, 9, 1, 1, 1, 1, 2, 2, 1]",0.295
53,[],"[1, 1, 3, 1, 1, 1, 1, 11, 1, 17, 3, 2, 9, 1, 2, 1, 1, 1, 1, 3, 5, 1, 2, 1, 3, 1, 9, 1, 3, 1, 3, 2, 1, 9, 1, 2, 11, 9, 1, 1, 1, 2, 1, 2, 2, 1]",0.345
54,[],"[3, 1, 5, 1, 1, 11, 1, 24, 1, 2, 16, 1, 2, 3, 1, 1, 1, 13, 1, 1, 15, 34, 3, 12, 3, 1, 1, 1, 3, 1, 2, 1, 3, 2, 1, 1]",0.435
55,[],"[3, 1, 5, 1, 1, 13, 1, 26, 1, 1, 2, 18, 1, 2, 3, 65, 1, 2, 1, 17, 3, 12, 1, 1, 1, 1, 3, 3, 1, 1, 3, 2, 1]",0.495
56,[],"[4, 1, 7, 1, 1, 13, 30, 1, 1, 4, 18, 6, 94, 1, 21, 1, 3, 3, 1, 2, 3, 2]",0.545
57,[],"[5, 1, 40, 3, 172, 1, 4, 1, 1, 1, 3, 1, 3, 3, 2]",0.6025
58,[],"[5, 1, 223, 3, 4, 1, 1, 1, 3, 3, 3, 2]",0.625
59,[239],"[5, 1, 1, 3, 4, 2, 1, 1, 3, 3, 3]",0.665
60,[],"[5, 1, 1, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 3, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 4, 3, 1, 1, 1, 1]",0.17
61,[],"[5, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 4, 1, 1, 4, 6, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 8, 1, 1, 3, 1, 1, 4, 1, 2, 1, 1, 1, 3, 3, 2, 4, 3, 1, 2, 1, 1, 1]",0.26
62,[],"[8, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 7, 12, 1, 1, 2, 1, 2, 1, 1, 11, 1, 1, 1, 2, 4, 1, 1, 3, 1, 1, 3, 1, 1, 14, 1, 1, 1, 1, 4, 8, 1, 3, 1, 1, 3, 2, 1, 2, 4, 3, 1, 2, 1, 1, 1]",0.3525
63,[],"[9, 2, 4, 1, 3, 5, 1, 1, 1, 1, 1, 2, 9, 12, 1, 1, 2, 1, 2, 1, 1, 14, 1, 8, 1, 3, 1, 3, 1, 3, 2, 1, 1, 4, 17, 1, 1, 1, 5, 9, 1, 3, 1, 4, 1, 2, 1, 2, 5, 3, 1, 2, 1, 1, 1]",0.4175
64,[],"[10, 2, 4, 1, 4, 17, 1, 1, 2, 1, 1, 2, 1, 12, 1, 1, 3, 1, 2, 1, 1, 44, 1, 1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 4, 1, 8, 1, 20, 2, 7, 4, 1, 5, 3, 4, 1, 1]",0.4775
65,[],"[10, 2, 4, 1, 4, 17, 1, 1, 6, 1, 1, 3, 1, 12, 1, 1, 1, 113, 1, 2, 1, 1, 1, 5, 1, 1, 9, 3, 2, 1, 1, 7, 1, 1]",0.545
66,[],"[163, 2, 4, 1, 4, 18, 1, 1, 6, 1, 3, 1, 1, 1, 2, 1, 1, 1, 8, 1, 1, 4, 9, 1, 1]",0.5925
67,[181],"[4, 1, 5, 21, 1, 1, 8, 1, 3, 1, 4, 1, 1, 8, 4, 1, 1]",0.6175
68,[],"[1, 10, 18, 33, 1, 1, 1, 1, 1, 2, 4, 1, 2, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 2, 2, 1, 2, 1]",0.28
69,[],"[1, 10, 20, 37, 1, 1, 1, 1, 1, 2, 6, 1, 2, 4, 2, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 5, 1, 5, 5, 2, 1, 3, 1]",0.34
70,[],"[1, 10, 63, 3, 4, 4, 9, 1, 1, 1, 1, 5, 5, 1, 2, 6, 2, 1, 1, 1, 1, 1, 2, 1, 1, 11, 1, 1, 1, 2, 1, 1, 1, 1, 5, 4, 6, 4, 1, 1]",0.4225
71,[],"[1, 11, 68, 3, 1, 4, 10, 9, 1, 6, 7, 2, 9, 1, 2, 1, 1, 1, 2, 1, 1, 12, 1, 1, 1, 1, 3, 1, 1, 1, 1, 5, 7, 6, 4, 1, 1]",0.4725
72,[],"[5, 12, 73, 3, 4, 10, 9, 1, 8, 6, 2, 12, 1, 2, 1, 1, 1, 1, 2, 7, 12, 1, 1, 3, 1, 1, 1, 8, 7, 6, 4, 2]",0.52
73,[],"[5, 124, 3, 4, 11, 13, 1, 9, 6, 2, 1, 1, 2, 15, 1, 3, 1, 9, 1, 6, 4, 2]",0.56
74,[],"[5, 1, 167, 8, 11, 1, 9, 1, 2, 1, 1, 16, 3, 1, 1, 6, 4, 2]",0.6
75,[],"[9, 5, 1, 185, 11, 1, 30, 1, 2, 1, 3, 1, 6, 2]",0.645
76,[],"[27, 1, 192, 1, 35, 1, 2, 1, 3, 7, 2]",0.68
77,[],"[29, 1, 196, 35, 1, 2, 1, 4, 7, 2]",0.695
78,[],"[231, 37, 1, 2, 1, 4, 7, 2]",0.7125
79,[],"[244, 38, 3, 1, 1, 7, 2]",0.74
80,[],"[305, 1]",0.765
81,[],[322],0.805
82,[],[335],0.8375
83,[],[342],0.855
84,[],[349],0.8725
85,[],[354],0.885
86,[],[360],0.9
87,[],[364],0.91
88,[],[370],0.925
89,[],[374],0.935
90,[],[377],0.9425
91,[379],[],0.9475
92,[],"[2, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1]",0.1175
93,[],"[1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 5, 2, 4, 1, 1, 1, 2]",0.2175
94,[],"[1, 5, 1, 2, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 8, 1, 2, 1, 5, 1, 2, 1, 3, 2, 1, 1, 1, 1, 4, 2, 4, 9, 1, 1, 3, 1, 1, 2, 3, 1, 1, 2, 5, 2, 6, 1, 1, 1, 1, 2]",0.3025
95,[],"[1, 8, 1, 2, 6, 1, 1, 1, 2, 2, 2, 10, 1, 1, 4, 1, 4, 1, 1, 1, 1, 8, 1, 9, 1, 7, 1, 3, 1, 2, 1, 1, 1, 1, 4, 2, 5, 15, 3, 3, 1, 6, 3, 1, 5, 1, 2, 6, 1, 1, 1, 1, 2]",0.38
96,[],"[2, 9, 1, 2, 9, 2, 1, 1, 3, 5, 18, 1, 4, 1, 4, 1, 2, 1, 10, 8, 15, 2, 2, 1, 11, 4, 2, 15, 4, 8, 1, 1, 3, 1, 5, 1, 1, 1, 2, 6, 1, 1, 1, 1, 2, 1, 2]",0.45
97,[],"[1, 2, 9, 1, 3, 9, 2, 1, 1, 5, 5, 21, 1, 4, 4, 1, 2, 24, 14, 8, 2, 1, 13, 2, 15, 8, 8, 1, 1, 1, 5, 1, 1, 1, 2, 6, 1, 1, 1, 1, 2, 1, 2]",0.4875
98,[],"[4, 68, 1, 3, 14, 2, 1, 1, 46, 5, 1, 1, 3, 1, 10, 19, 17, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2]",0.545
99,[],"[4, 215, 1, 3, 1, 1, 1, 1, 1, 3, 1, 5, 2, 1, 1, 1, 2, 1, 2]",0.6175
